주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
406-2-000014,매일올레시장공영주차장,공영,노외,제주특별자치도 서귀포시 중앙로62번길 18(서귀동),제주특별자치도 서귀포시 서귀동 277-1,234,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,,,,현금. 신용카드,"①유공납세자(선정일로부터 1년간), 감면액 이상의 자원봉사마일리지 소지자, 장애정도가 심한 장애인 1일 1차례 3시간 면제, ②경차, 저공해차, 전기차, 4.3 희생자 및 유족 50 감면. ③최근 2년 이내 헌혈증 소지자, 장애정도가 심하지 않은 장애인, 국가유공자, 5.18민주유공자, 고엽제 후유의증 환자, 임산부, 다자녀가정, 의사상자, 장기등 기증자 1일 1차례 3시간 50 감면. 365일 24시간 운영",제주특별자치도 서귀포시청,064-762-1949,33.250138,126.5632316,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000015,용머리주차장 북서측,공영,노외,,제주특별자치도 서귀포시 안덕면 사계리 163-1,39,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-6321,33.235943,,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000016,대정하모 공영노외2주차장,공영,노외,,제주특별자치도 서귀포시 대정읍 하모리 964-2,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,,126.252066,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000017,걸매생태공원,공영,노외,,제주특별자치도 서귀포시 서홍동 477-1,79,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3192,33.250536,126.554619,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000018,제일교회 부근,공영,노외,,제주특별자치도 서귀포시 대정읍 하모리 1129-1,5,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2972,33.222216,126.249797,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000019,대정하모 공영노외3주차장,공영,노외,,제주특별자치도 서귀포시 대정읍 하모리 1512-1,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.223864,126.252502,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000020,고성오일장 옆,공영,노외,제주특별자치도 서귀포시 성산읍 고성오조로 93,제주특별자치도 서귀포시 성산읍 고성리 1188-2,97,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.45186232,126.9128147,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000021,소방파출소,공영,노외,,제주특별자치도 서귀포시 성산읍 오조리 933,67,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-780-9173,33.4602884,126.9096477,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000022,민속촌 주차장,공영,노외,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40-77,150,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2673,33.32128714,126.8430882,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000023,성읍민속마을,공영,노외,제주특별자치도 서귀포시 표선면 성읍정의현로 29길 33,제주특별자치도 서귀포시 표선면 성읍리 778,87,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2673,33.384967,126.800901,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000024,매일올레시장입구,공영,노외,,제주특별자치도 서귀포시 서귀동 276-19,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.24957191,126.5629168,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000025,하모3리마을회관 옆,공영,노외,,제주특별자치도 서귀포시 대정읍 하모리 1077-1,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.221643,126.249635,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000026,중앙로터리 공영주차빌딩,공영,노외,제주특별자치도 서귀포시 중앙로79번길 6(서귀동),제주특별자치도 서귀포시 서귀동 298-2,120,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,1000,15,500,,,100000,현금. 신용카드,"①유공납세자(선정일로부터 1년간) 차량, 감면액 이상의 자원봉사마일리지 소지자 차량, 장애정도가 심한 장애인 1일 1차례 3시간 면제, ②경차, 저공해차, 전기차, 4.3 희생자 및 유족 50 감면. ③최근 2년 이내 헌혈증 소지자, 장애정도가 심하지 않은 장애인, 국가유공자, 5.18민주유공자, 고엽제 후유의증 환자, 임산부, 다자녀가정, 의사상자, 장기등 기증자 1일 1차례 3시간 50 감면. 유료운영시간(평일 09:00 ~ 18:00) 이",제주특별자치도 서귀포시청,064-760-3132,33.25167869,126.560439,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000027,정방폭포,공영,노외,제주특별자치도 서귀포시 칠십리로214번길 35-1,제주특별자치도 서귀포시 동홍동 277,62,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3152,33.24460547,126.5732253,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000028,상모아파트 앞,공영,노외,,제주특별자치도 서귀포시 대정읍 상모리 3970-2,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.222557,126.257335,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000029,여성회관 북쪽,공영,노외,제주특별자치도 서귀포시 서문로 37,제주특별자치도 서귀포시 서귀동 321-5,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.2495997186,126.558497,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000030,고성리 회전교차로,공영,노외,제주특별자치도 서귀포시 성산읍 고성오조로 42,제주특별자치도 서귀포시 성산읍 고성리 346-2,76,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.44655575,126.9157493,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000031,법환동 재활용도움센터 옆,공영,노외,,제주특별자치도 서귀포시 법환동 1063,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2173,33.240292,126.507801,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000032,회수사거리,공영,노외,,제주특별자치도 서귀포시 회수동 788-2,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2173,33.263075,126.442507,2021-04-18,6520000,제주특별자치도 서귀포시
136-2-000002,감만동 홍곡로 공영주차장,공영,노외,부산광역시 남구 홍곡로,부산광역시 남구 감만동 187-9번지,18,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,40000,,,,,40000,"고지서, 카드결제, 자동이체",,감만1동 주민자치위원회,051-607-6825,,,2020-12-22,3310000,부산광역시 남구
230-1-000032,10-2 새설봉사거리,공영,노상,경기도 이천시 남천로 1,경기도 이천시 중리동 3-6,23,1,미시행,평일+토요일,10:00,19:00,10:00,15:00,00:00,00:00,혼합,30,600,10,250,,7000,,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,031-635-2070,37.27842078,127.437772,2021-03-31,B553081,이천시시설관리공단
230-1-000033,실버 중앙사거리,공영,노상,경기도 이천시 영창로 181,경기도 이천시 창전동 151-14,23,1,미시행,평일+토요일,10:00,19:00,10:00,15:00,00:00,00:00,혼합,30,600,10,250,,7000,,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,031-635-2070,37.28160625,127.4427702,2021-03-31,B553081,이천시시설관리공단
230-2-000002,중리천로공영주차장,공영,노외,경기도 이천시 중리천로 38,경기도 이천시 중리동 180-2,34,1,미시행,평일+토요일,10:00,19:00,10:00,15:00,00:00,00:00,혼합,30,600,10,250,,7000,60000,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,031-635-2070,37.2802784,127.4422167,2021-03-31,B553081,이천시시설관리공단
230-3-000001,생태1주차장,공영,부설,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 어농리 871-3,27,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,이천시시설관리공단,,37.17960623,127.4453047,2021-03-31,B553081,이천시시설관리공단
230-3-000002,생태2주차장,공영,부설,경기도 이천시 모가면 공원로 48,,60,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,이천시시설관리공단,,37.17960623,127.4453047,2021-03-31,B553081,이천시시설관리공단
230-3-000003,후문주차장,공영,부설,경기도 이천시 모가면 공원로 48,,28,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,이천시시설관리공단,,37.17960623,127.4453047,2021-03-31,B553081,이천시시설관리공단
230-6-000001,임시주차장,공영,부설,경기도 이천시 모가면 공원로 48,,50,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,이천시시설관리공단,,37.17960623,127.4453047,2021-03-31,B553081,이천시시설관리공단
406-2-000001,송악산,공영,노외,,제주특별자치도 서귀포시 대정읍 상모리 165,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.205956,,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000002,남원리 구 오일장마당,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 84-2,38,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.278819,126.721448,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000003,성산체육관,공영,노외,제주특별자치도 서귀포시 성산읍 일주동로 4024,제주특별자치도 서귀포시 성산읍 오조리 1365-1,93,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4293,33.4667584,126.9045603,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000004,군민체육관,공영,노외,제주특별자치도 서귀포시 남원읍 태위로 551-27,제주특별자치도 서귀포시 남원읍 남원리 2337-1,52,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4192,33.27740522,126.7033506,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000005,표선 시가지내,공영,노외,,제주특별자치도 서귀포시 표선면 표선리 634-28,19,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4482,33.324977,126.833806,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000006,성산일출봉 주차장,공영,노외,제주특별자치도 서귀포시 성산읍 일출로 284-6,제주특별자치도 서귀포시 성산읍 성산리 114-3,251,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 세계유산문화재부,064-710-7925,33.4626034733,126.935333,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000007,산방산 주차장,공영,노외,,제주특별자치도 서귀포시 안덕면 사계리 166-4,31,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-6321,33.236268,126.312628,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000008,삼성의원 앞,공영,노외,,제주특별자치도 서귀포시 대정읍 하모리 841-58,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,,126.253256,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000009,돔베낭골,공영,노외,제주특별자치도 서귀포시 태평로92번길 49,제주특별자치도 서귀포시 호근동 1619,58,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.24016844,126.531879,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000010,천지연주차장,공영,노외,,제주특별자치도 서귀포시 서홍동 684,190,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-6302,,,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000011,문부공원,공영,노외,제주특별자치도 서귀포시 태평로537번길 40-9,제주특별자치도 서귀포시 동홍동 646-1,35,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3192,33.25398814,126.5706943,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000012,용머리 주차장 서측,공영,노외,제주특별자치도 서귀포시 안덕면 사계남로216번길 28,제주특별자치도 서귀포시 안덕면 사계리 118,58,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-6321,33.23379281,126.3108416,2021-04-18,6520000,제주특별자치도 서귀포시
406-2-000013,월드컵경기장,공영,노외,제주특별자치도 서귀포시 월드컵로 31,제주특별자치도 서귀포시 법환동 914,723,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3602,33.24706692,126.507363,2021-04-18,6520000,제주특별자치도 서귀포시
163-2-000056,주안4동제6노외주차장,공영,노외,인천광역시 미추홀구 동주길42번길 21(주안동),인천광역시 미추홀구 주안동 1511-38,4,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.453177,126.685958,2021-04-13,B553949,인천광역시미추홀구시설관리공단
397-4-000043,거창축협 유료주차장,민영,노외,,경상남도 거창군 거창읍 상림리 131-3,30,2,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,1000,,,,20000,,카드,,경상남도 거창군 거창축협,055-943-9581,35.6858047,127.909927,2021-04-23,5470000,경상남도 거창군
230-1-000015,5-2 관고사거리(구.세무서),공영,노상,경기도 이천시 설봉로 62,경기도 이천시 관고동 14-13,22,1,미시행,평일+토요일,10:00,19:00,10:00,15:00,00:00,00:00,혼합,30,600,10,250,,7000,,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,031-635-2070,37.281706,127.4386395,2021-03-31,B553081,이천시시설관리공단
136-2-000003,우암동 당산로 공영주차장,공영,노외,부산광역시 남구 당산로,부산광역시 남구 우암동 93-11번지,20,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,40000,,,,,40000,"고지서, 카드결제, 자동이체",,우암동 청년회,051-607-6862,,,2020-12-22,3310000,부산광역시 남구
